favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
1950,Twitter for Android,"""@AmericanAsPie: @DiamondandSilk you were awesome at the @realDonaldTrump rally. It was exciting to see you.""",,False,Sat Dec 05 03:42:48 +0000 2015,763,672984439794700288
39435,Twitter for iPhone,The Witch Hunt continues! https://t.co/pBzhZfJEYb,,False,Wed Oct 23 04:08:35 +0000 2019,11115,1186856923636948993
70869,Twitter for iPhone,....We will then spend (match or better) the money that China may no longer be spending with our Great Patriot Farm… https://t.co/HrsUJ9xrDa,realDonaldTrump,False,Sun May 12 21:06:05 +0000 2019,14573,1127681373966409730
53185,Twitter for iPhone,Spoke to President of Mexico to give condolences on terrible earthquake. Unable to reach for 3 days b/c of his cell phone reception at site.,,False,Thu Sep 14 19:18:14 +0000 2017,9801,908409572943126528
47011,Twitter Web Client,"Throughout my travels, I've had the pleasure of sharing the good news from America. I've had the honor of sharing o… https://t.co/eGkJAZaPuU",,False,Fri Nov 10 09:32:07 +0000 2017,9679,928918183104225280
1798,Twitter for Android,"""@iliveamongyou: URGENT “@GOP…in an effort to destroy their own front runner.” #MakeAmericaGreatAgain https://t.co/HWABcAeu8z""  I HIT BACK!",,False,Sun Nov 22 00:52:25 +0000 2015,1022,668230520178761728
20,Twitter for Android,"""@Erniefan4life: @realDonaldTrump right on man. Run for president &amp; fix it.""",,False,Thu Jan 08 06:58:49 +0000 2015,10,553083385787457538
86929,Twitter for iPhone,"A woman I don’t know and, to the best of my knowledge, never met, is on the FRONT PAGE of the Fake News Washington… https://t.co/lWlDMu6gxb",,False,Tue Feb 20 15:16:06 +0000 2018,18613,965968309358333952
39653,Twitter for iPhone,Tom Fitton on @foxandfriends at 6:15 A.M. NOW! Judicial Watch.,,False,Mon Jul 23 10:13:52 +0000 2018,6363,1021337592904732672
50082,Twitter for iPhone,"A great book by a great guy, highly recommended! https://t.co/3jbDDN8YmJ",,False,Sun Aug 27 11:45:04 +0000 2017,12251,901772550405070848
15392,Twitter for iPhone,"CLINTON IS WEAK ON NORTH KOREA:
https://t.co/8pRednmnFX #VPDebate",,False,Wed Oct 05 02:19:54 +0000 2016,5506,783491875885813761
19078,Twitter for Android,Poll data shows that @marcorubio does by far the best in holding onto his Senate seat in Florida. Important to keep the MAJORITY. Run Marco!,,False,Fri May 27 02:09:03 +0000 2016,5375,736016335197458434
25,Twitter for Android,"""@miasmiiles: @realDonaldTrump #trumpforpresident2016""",,False,Mon Jan 05 03:31:22 +0000 2015,9,551944016905129984
50958,Twitter for iPhone,"Budget Deal gives great victories to our Military and Vets, keeps out Democrat poison pill riders. Republicans and… https://t.co/TGY32x3VsN",,False,Tue Jul 23 22:33:37 +0000 2019,10634,1153795327310221312
31,Twitter for Android,"""@_Snurk: @realDonaldTrump set's the HIGHEST BAR OF ALL he is great &amp; will #MakeAmericaGrateAgain! He has SMARTS, SAVVY, KNOWHOW! #Tump2016""",,False,Mon Jun 01 22:54:42 +0000 2015,19,605507792787677185
18,Twitter for Android,"""@ShortCakesSheep: @katiekms53 @realDonaldTrump I would wanna work for him. I worked for GW Bush and would wanna work for Trump.""",,False,Tue Feb 10 03:00:26 +0000 2015,10,564982195283308544
47883,Twitter for iPhone,"Our Farmers deserve this, they are GREAT! https://t.co/0dFkx0vUkl",,False,Thu Jun 13 02:34:23 +0000 2019,11192,1138998016755601408
116324,Twitter for iPhone,It would show great weakness if Israel allowed Rep. Omar and Rep.Tlaib to visit. They hate Israel &amp; all Jewish peop… https://t.co/ifxrF8rKdT,,False,Thu Aug 15 13:57:58 +0000 2019,29802,1162000480681287683
30167,Twitter for Android,"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",,False,Sat Apr 30 13:31:13 +0000 2016,10616,726403534380478464
29,Twitter for Android,"""@diamondd_keefy: @realDonaldTrump should be president!!! #Presidenttrump""",,False,Sat Jan 10 09:46:24 +0000 2015,14,553850334452674560
4564,Twitter Web Client,"""Why Franklin Graham says Donald Trump is right about stopping Muslim immigration""  https://t.co/iVPJcDQLeO",,False,Thu Dec 10 19:27:16 +0000 2015,2657,675034063447662592
14,Twitter for Android,"""@gunjan507: MISS UNIVERSE PRELIMINARY COMPETITION ON JANUARY 21 http://t.co/wVfRJ6OMAs @NoyonitaLodh @MissUniverse @realDonaldTrump",,False,Tue Jan 13 08:31:33 +0000 2015,15,554918659894702080
108637,Twitter for iPhone,I am pleased to announce the House has passed our budget deal 284-149. Great for our Military and our Vets. A big thank you!,,False,Thu Jul 25 23:25:10 +0000 2019,18498,1154533077986603008
43899,Twitter for iPhone,Statement on Justice Anthony Kennedy. #SCOTUS https://t.co/8aWJ6fWemA,,False,Wed Jun 27 19:13:34 +0000 2018,9771,1012051330591023107
76866,Twitter for iPhone,"Oppressive regimes cannot endure forever, and the day will come when the Iranian people will face a choice. The wor… https://t.co/efPOuFh5fT",,False,Sat Dec 30 19:02:53 +0000 2017,20712,947181212468203520
34,Twitter for Android,"""@SlimShiny82: Never been more excited for a potential candidate as I am with DonaldTrump He is the only person who can beat HillaryClinton""",,False,Fri May 01 19:45:17 +0000 2015,19,594226100965744641
43147,Twitter for iPhone,"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp; Improvement Act @ the @WhiteHouse. #S544 
Watch… https://t.co/0sMv4sPrmf",,False,Wed Apr 19 20:26:45 +0000 2017,9195,854793411110588418
238634,Twitter for iPad,"Just left a meeting with Chuck and Nancy, a total waste of time. I asked what is going to happen in 30 days if I qu… https://t.co/NQeyjI5TXJ",,False,Wed Jan 09 20:34:46 +0000 2019,52192,1083099784012091396
76895,Twitter for iPhone,A team of great champions! https://t.co/Pm5p9L6TaX,,False,Tue Mar 26 02:08:59 +0000 2019,12140,1110362981756555264
52118,Twitter for iPhone,Our Economy is doing great!!!!! https://t.co/JnnEbyWQek,,False,Sat Sep 07 19:58:37 +0000 2019,12137,1170426165393334274
1485,Twitter for iPhone,CNBC poll: Trump won #GOPDebate #MakeAmericaGreatAgain #Trump2016 https://t.co/JEyniIGJPJ https://t.co/wEdauo3Drm,,False,Thu Oct 29 15:21:06 +0000 2015,820,659751822375018496
110124,Twitter for iPhone,Andrew McCarthy - “I said this could never happen. This is so bad that they should be looking at the judges who sig… https://t.co/U4BO2BFPph,,False,Sun Jul 22 12:22:49 +0000 2018,30352,1021007656511852544
156554,Twitter for iPhone,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,,False,Sun Sep 24 22:25:20 +0000 2017,34277,912080538755846144
31,Twitter for Android,"""@donniewilmoth: @realDonaldTrump I hope this is your official announcement for your candidacy.""",,False,Tue Mar 31 22:10:17 +0000 2015,13,583028569938485249
33236,Twitter for iPhone,"America is proud to stand shoulder-to-shoulder w/a free &amp; ind UK. We stand together as friends, as allies, &amp; as a people w/a shared history.",,False,Fri Jun 24 10:32:00 +0000 2016,12884,746289768707698688
2464,Instagram,A great night in Iowa! https://t.co/vfCRhwTkTU,,False,Sun Sep 20 00:49:15 +0000 2015,1733,645399286621044736
86781,Twitter for iPhone,The Greatest Witch Hunt in the history of our Country!,,False,Mon Sep 30 11:39:41 +0000 2019,18808,1178635525328113669
26,Twitter for Android,"""@Prochekhomeinsp: Would be the greatest start to the new Year that I could ever imagine!!! Happy New Year Mr. Trump and Team!!!""",,False,Mon Jan 05 03:06:03 +0000 2015,11,551937645744754688
214992,Twitter for iPhone,TRUTH IS A FORCE OF NATURE!,,False,Wed Jul 24 19:33:51 +0000 2019,48180,1154112475002036234
2768,Twitter for Android,"The podium in the Oval Office looks odd! Not good, but the words will be the key.",,False,Mon Dec 07 00:58:30 +0000 2015,878,673667868261752833
501,Twitter Web Client,"""@_JoshBishop @ppppolls  gop or dem, you have to love Trumps blunt honesty. So many things wrong most won't point out. Borders big problem""",,False,Thu Jul 09 13:31:38 +0000 2015,238,619136831423180800
1190,Twitter Web Client,We need leaders who can negotiate great deals for Americans. It is common sense. Let’s Make America Great Again! https://t.co/u25yI5T7E8,,False,Thu Jul 16 20:03:29 +0000 2015,559,621772160839905281
1839,Twitter for Android,"""@afievoli: @realDonaldTrump We need a strong leader to fix the mess our country in! Go Mr.Trump!!""",,False,Mon Sep 07 00:53:17 +0000 2015,881,640689259322699776
45622,Twitter Media Studio,"Today, I am greatly honored to welcome my good friend, PM Abe of Japan to the @WhiteHouse. Over the past 16 months… https://t.co/6CXjR5v5xM",,False,Thu Jun 07 19:51:41 +0000 2018,8647,1004813164066766848
21,Twitter Web Client,"""@JoanSlavin1 @greigaspinall @johnrich Simply BRILLIANT would never miss it Trump family a credit to society re charitable donations""",,False,Mon Mar 23 15:32:02 +0000 2015,10,580029240579633152
37575,Twitter for iPhone,Good point! https://t.co/L2ZyCY8QlI,,False,Mon Nov 04 03:54:50 +0000 2019,11061,1191202113847746561
1350,Twitter for Android,Will be interviewed on @Morning_Joe at 7:20. Great crowd in Las Vegas yesterday!,,False,Fri Oct 09 10:52:55 +0000 2015,574,652436574395891712
47129,Twitter for iPhone,"The United States mourns for the victims of Nice, France. We pledge our solidarity with France against terror. 🇺🇸🇫🇷 https://t.co/7irbz08oT3",,False,Fri Jul 14 13:39:47 +0000 2017,9435,885856351557210112
155312,Twitter for iPhone,"If President Obama made the deals that I have made, both at the Border and for the Economy, the Corrupt Media would… https://t.co/ZJp3DnGcV5",,False,Sun Jun 09 13:26:08 +0000 2019,32908,1137712485769863168
765,Twitter Web Client,Thank you. https://t.co/iGNIDSqlfZ,,False,Thu Jul 16 17:36:17 +0000 2015,232,621735115895517184
97014,Twitter for iPhone,"....Too many voices are being destroyed, some good &amp; some bad, and that cannot be allowed to happen. Who is making… https://t.co/gyLsNl5qs5",,False,Sat Aug 18 11:40:11 +0000 2018,24045,1030781399920455681
118773,Twitter for iPhone,"The media was able to get my work schedule, something very easy to do, but it should have been reported as a positi… https://t.co/A9Le6wouti",,False,Sun Feb 10 18:27:03 +0000 2019,22571,1094664056827449344
70,Twitter for Android,"""@Missey5Mae: I think if a GOP candidate really wants to win, he will name @realDonaldTrump as the chief trade negotiator.""",,False,Wed Jan 21 04:12:46 +0000 2015,29,557752640919330817
46679,Twitter for iPhone,Just returned to the beautiful @WhiteHouse after a great day in Wisconsin and Ohio! https://t.co/WVp3KeKg8h,,False,Sat Jul 13 03:39:59 +0000 2019,8327,1149886161432797184
59482,Twitter for iPhone,Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will… https://t.co/9is51MvtVx,,False,Thu Aug 02 18:53:58 +0000 2018,12160,1025092358126362630
45555,Twitter for Android,Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.,,False,Sat Mar 25 14:41:14 +0000 2017,8787,845646761704243200
86389,Twitter for iPhone,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings w… https://t.co/o5dcoCl6ZA",,False,Fri Sep 21 15:29:34 +0000 2018,24155,1043160312315146240
23904,Twitter for iPhone,Thank you Tennessee! #MAGA https://t.co/OoDFmerQ5B,,False,Thu Oct 06 21:57:35 +0000 2016,9540,784150639689490432
192007,Twitter for iPhone,"Nancy Pelosi needs help fast! There is either something wrong with her “upstairs,” or she just plain doesn’t like o… https://t.co/X481eoECXa",,False,Thu Oct 17 00:00:40 +0000 2019,48469,1184620202480193537
27,Twitter for Android,"""@MichelleM: Praying for only more success for DJT. An honorable man who knows The Art of The Deal &amp; who would not make a bad deal w/ #Iran""",,False,Thu Apr 02 10:01:54 +0000 2015,17,583570039485399041
62,Twitter Web Client,Looking forward to keynoting the South Carolina Tea Party Convention in Myrtle Beach on Monday at 3:20PM! http://t.co/qkMriOTcWb,,False,Wed Jan 14 20:40:22 +0000 2015,48,555464463915425792
498,Twitter for Android,"""@GotMade: @realDonaldTrump @JohnMcCain Trump speaks the truth about foolish leaders negotiating and you hate the truth McCain""",,False,Fri Jul 17 09:49:16 +0000 2015,229,621979974556381184
2209,Twitter for iPhone,.@JebBush is totally lost -- he spends too much time managing the bloated staff of his campaign &amp; not enough talking about America's future.,,False,Sat Oct 24 20:42:41 +0000 2015,1069,658020812620984320
43691,Twitter for iPhone,Great discussions with European Union Commission President Jean-Claude Juncker and EU Council President Donald Tusk… https://t.co/7CB3tkR9Et,,False,Fri Jun 15 22:32:18 +0000 2018,7913,1007752687792910336
18,Twitter for Android,"""@shihtzupad: @realDonaldTrump @ApprenticeNBC I LOVE THIS SHOW👍❤️‼️""",,False,Sun Jan 04 03:56:14 +0000 2015,6,551587884718096385
637,Twitter Web Client,"""@RunPureMichigan  Macy's stock drops after coming out in support of #illegals dust up with @realDonaldTrump and public #BoycottMacys""",,False,Thu Jul 02 18:45:08 +0000 2015,501,616679013109604352
119,Twitter for BlackBerry,"""Negotiation is a true talent. It is an art. And our politicians are killing our country b/c they don't have it."" - @SRQRepublicans speech",,False,Fri May 22 00:10:32 +0000 2015,73,601540613276860416
53627,Twitter for iPhone,Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele… https://t.co/Fk6LWBIdgO,,False,Tue Dec 18 13:14:40 +0000 2018,13057,1075016498987573249
16076,Twitter for iPhone,"CHILD CARE REFORMS THAT WILL MAKE AMERICA GREAT AGAIN!
Transcript: https://t.co/rntyxBSb9J
https://t.co/5SWmxfVfto https://t.co/j389Quo4bg",,False,Wed Sep 14 02:24:59 +0000 2016,6396,775883010508029953
5412,Twitter for Android,The last person corrupt Hillary Clinton wants to run against is Donald J. Trump. I'll end up beating her in every state. New Fox Poll-Trump!,,False,Wed Dec 09 13:14:17 +0000 2015,2265,674577809877147648
161523,Twitter for Android,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,,False,Tue Jan 31 11:27:02 +0000 2017,33839,826391334248407040
10135,Twitter for iPhone,"The rally in Cincinnati is ON. Media put out false reports that it was cancelled! 
#MakeAmericaGreatAgain #Trump2016",,False,Sat Mar 12 18:02:41 +0000 2016,3706,708714849027497984
11418,Twitter for Android,"I have a judge in the Trump University civil case, Gonzalo Curiel (San Diego), who is very unfair. An Obama pick. Totally biased-hates Trump",,False,Mon May 30 21:45:09 +0000 2016,3296,737399475509985280
7247,Twitter for Android,"Does everyone see that the Democrats and President Obama are now, because of me, starting to deport people who are here illegally. Politics!",,False,Fri Dec 25 20:11:18 +0000 2015,2568,680480963068051456
2946,Twitter for Android,Thank you to the @washingtonpost for the accurate and very discriptive  story on my speech in Alabama last night. It was a great evening!,,False,Sat Aug 22 20:18:59 +0000 2015,1463,635184411399618561
96814,Twitter for iPhone,The wonderful Diamond and Silk have been treated so horribly by Facebook. They work so hard and what has been done… https://t.co/dtJx145P2i,,False,Fri May 03 23:23:13 +0000 2019,25674,1124454393749934080
17750,Twitter Web Client,Hillary Clinton is the only candidate on stage who voted for the Iraq War. #Debates2016 #MAGA https://t.co/Um5WJXEEKr,,False,Tue Sep 27 02:21:59 +0000 2016,7755,780593298247483392
1115,Twitter Web Client,I will be interviewed on @FacetheNation Sunday 10AM on CBS. @johndickerson is a true pro!,,False,Fri Oct 09 17:44:21 +0000 2015,675,652540115672297472
33476,Twitter for iPhone,"A vote for Clinton-Kaine is a vote for TPP, NAFTA, high taxes, radical regulation, and massive influx of refugees.",,False,Thu Jul 28 20:31:59 +0000 2016,14198,758761945910669312
3507,Twitter for Android,"""@MiamiNewTimes: Poll: Trump has more support in Florida than Rubio and Bush combined. https://t.co/uvH2BKQRHf https://t.co/2tvIaa2aFr""",,False,Fri Jan 22 14:10:54 +0000 2016,1482,690537121916923904
29211,Twitter for iPhone,HAPPY BIRTHDAY - to the United States Air Force!! https://t.co/5Gwi1M5R2t,,False,Sun Sep 18 21:11:48 +0000 2016,10102,777616135856545792
19,Twitter for Android,"""@RRodriguez62: @realDonaldTrump First time I watched the start of the season. Enjoyed the show, will tune in tomorrow night.""",,False,Mon Jan 05 04:42:07 +0000 2015,6,551961819221618688
25013,Twitter for Android,"Crooked Hillary has ZERO leadership ability. As Bernie Sanders says, she has bad judgement. Constantly playing the women's card - it is sad!",,False,Fri May 06 12:38:38 +0000 2016,8612,728564631313190912
898,Twitter for Android,"""@teed_chris: @Loyal2Trump2016 @TrumpAlabama  @FoxNews Look when you try to kill Your mom,that's it for me ,no walking on water""",,False,Tue Nov 10 05:58:02 +0000 2015,435,663958774839975936
95779,Twitter for iPhone,I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the… https://t.co/mQz28UCOkh,,False,Tue Jul 24 15:50:37 +0000 2018,21167,1021784726217142273
53533,Twitter for iPhone,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!,,False,Thu Apr 27 14:37:30 +0000 2017,11181,857604623531749376
107139,Twitter for iPhone,"I have tried to stay uninvolved with the Department of Justice and FBI (although I do not legally have to), because… https://t.co/rBebc0GHdb",,False,Mon Jun 25 12:02:21 +0000 2018,26796,1011218033216512005
1469,Twitter for Android,Getting ready to go to Iowa today. Big crowd - will be a great day!,,False,Sat Jul 25 11:57:50 +0000 2015,371,624911432979755008
209,Twitter for iPhone,Let's go! #CelebApprentice,,False,Tue Jan 13 01:01:06 +0000 2015,91,554805303028772864
6018,Twitter for iPhone,Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 https://t.co/JGUopujRIk,,False,Fri Feb 26 06:55:35 +0000 2016,1896,703111149764489216
253,Twitter for Android,"""@jjhrkel: @realDonaldTrump don't ever back down from these clowns! fight the good fight!!"" I promise!",,False,Mon Jun 29 11:19:49 +0000 2015,92,615479780834717696
76106,Twitter Media Studio,WE WILL PROTECT OUR SOUTHERN BORDER! https://t.co/Z7fqQKcnez,,False,Tue Apr 03 19:59:40 +0000 2018,18068,981259962717388801
657,Twitter for Android,"""@RaxsonDFS: There is no way President Trump loses this election. He will win by historical landslide. Will be greatest #POTUS ever!"" Thanks",,False,Mon Aug 03 03:33:12 +0000 2015,253,628045930399432704
48,Twitter for Android,"""@JNOBOA23: @realDonaldTrump this country needs a strong business mind to get it back on the right financial track and you have that mind!""",,False,Tue Mar 24 05:14:43 +0000 2015,16,580236278752497664
409,Twitter for Android,"""@hamishjoy: There's no republican field at all. When the @realDonaldTrump is in play, the others all kinda fade away. Trump2016",,False,Sat Jul 11 11:37:59 +0000 2015,164,619833008162406400
77019,Twitter for iPhone,"“Boom: Record high business optimism, need for employees at 45-year high” https://t.co/jBFjEwAcfd",,False,Tue Nov 13 21:35:42 +0000 2018,20378,1062459010660622339
41919,Twitter for iPhone,Thank you Steve! https://t.co/4qwvkUTg5t,,False,Tue Aug 13 13:38:44 +0000 2019,11283,1161270865788583936
316,Twitter for Android,"""@AliasHere: RT @realDonaldTrump: I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!""",,False,Mon Aug 03 03:34:47 +0000 2015,126,628046326891184128
9537,Twitter for Android,"""@gracefulme3: @seanhannity @tedcruz @realDonaldTrump Cruz is hated in New York. He should go home - no place for a phony""",,False,Fri Apr 08 02:08:59 +0000 2016,3213,718259314197164034
35,Twitter for Android,"""@RedzuanRasul: @realDonaldTrump, inspired others to dream more, learn more, do more and become more, you always are the leader."" Nice.",,False,Sun Apr 19 23:29:07 +0000 2015,18,589933777511649280
29,Twitter for Android,"""@MichelleMeyer10: .@PolitiBunny .@gerfingerpoken Could explain Art of The Deal to Obama/Kerry but its waste of valuable time. #NuclearIran""",,False,Mon Apr 06 23:38:18 +0000 2015,18,585225047209598976
54583,Twitter for iPhone,Way to go Jerry. This is what the league should do! https://t.co/yEP1jK57xi,,False,Fri Jul 27 10:56:17 +0000 2018,10846,1022797819923640321
194,Twitter Web Client,Entrepreneurs: Set the example. You can motivate others as well as yourself by remembering that you are setting the example.,,False,Fri May 29 14:43:08 +0000 2015,140,604296923844059136
61655,Twitter for iPhone,Will the Democrats give our Country a badly needed immigration win before the election? Good chance!,,False,Fri May 17 10:53:25 +0000 2019,12679,1129339132373884928
89646,Twitter Media Studio,Throwback Thursday! #MAGA https://t.co/8slzITa1l6,,False,Thu Aug 30 19:59:32 +0000 2018,24124,1035255721951035392
193,Twitter Web Client,“Simply take a big goal and mold yourself to become the person who can accomplish that goal.” – Think Big,,False,Tue Mar 31 18:45:00 +0000 2015,215,582976905235836929
67022,Twitter for iPhone,"...Hopefully the Senate will not leave Washington until our Ambassadors, Judges and the people who make Washington… https://t.co/QdNusStstl",,False,Thu Apr 19 20:27:01 +0000 2018,16575,987065049566138375
882,Twitter Web Client,Via @fitsnews: “Donald Trump: John McCain Is ‘A Loser’” http://t.co/sgiETvdUqi,,False,Sat Jul 18 21:45:48 +0000 2015,518,622522682245033984
2788,Twitter for Android,"""@melindaross123: @FoxNews @realDonaldTrump There isn't anything Donald Trump says that I don't agree with. Go Trump!""",,False,Thu Jan 14 19:20:56 +0000 2016,760,687716042555191296
1991,Twitter for Android,"Just reported by CNN that ""the Trump halo effect""  caused a record-shattering Democratic Debate rating of 15.3 million viewers. So true!",,False,Sun Oct 18 19:12:23 +0000 2015,833,655823759341940736
474,Twitter Web Client,"New jobs report: 432,000 left workforce, manufacturing &amp; durable goods go - http://t.co/RD1blUZyRn We need leaders who understand business.",,False,Thu Jul 02 18:59:58 +0000 2015,378,616682744660262913
34,Twitter for Android,"""@terrisanislo: @ColorMeRed @realDonaldTrump Hey, the man knows how to run a business!""",,False,Fri May 15 01:18:48 +0000 2015,19,599021076958552064
52,Twitter for Android,"""@bryan_carpenter:  @LeezaGibbons should win! She has grown so much and is a natural born leader! So professional and kind. She's a gift!""",,False,Sun Feb 15 18:07:59 +0000 2015,18,567022523817406464
2852,Twitter for Android,".@JohnLegere  @TMobile  John, focus on running your company, I think the service is terrible! Try hiring some good managers.",,False,Mon Nov 16 00:57:48 +0000 2015,1211,666057546466111488
114998,Twitter for iPhone,"The press is doing everything within their power to fight the magnificence of the phrase, MAKE AMERICA GREAT AGAIN!… https://t.co/XljWrFa2AU",,False,Fri Apr 05 17:41:29 +0000 2019,27520,1114221533461790721
16060,Twitter for Android,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,,False,Mon Apr 25 11:59:06 +0000 2016,6038,724568416338759680
14238,Twitter for Android,My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!,,False,Thu May 19 02:52:29 +0000 2016,3981,733128160603168768
3464,Twitter for Android,"Wow, I am ahead of the field with Evangelicals (am so proud of this) and virtually every other group, and Ben Carson just took a swipe at me",,False,Thu Sep 10 00:42:58 +0000 2015,1631,641773826167177217
1256,Twitter Web Client,"Thank you @IngrahamAngle for your strength &amp; wonderful words last night on @FoxNews, but @KarlRove is easy to beat!",,False,Tue Sep 08 17:43:32 +0000 2015,822,641305884463861761
79739,Twitter for iPhone,"....their lowest rated show. Watch the @FoxNews weekend daytime anchors, who are terrible, go after her big time. T… https://t.co/HXFd9gXchj",realDonaldTrump,False,Mon Jul 08 03:17:38 +0000 2019,15263,1148068599111782401
73,Twitter for Android,"""@Jpicc1: @realDonaldTrump Please DO run!! We need a strong leader who will end the embarrassment our current President has caused us!!""",,False,Thu Apr 09 03:32:23 +0000 2015,36,586008728354316288
62277,Twitter for iPhone,"“I never saw so many subpoenas!” @ShannonBream  @FoxNews  The Democrats have gone Crazy. Just read the Transcript,… https://t.co/QlThJeGWB2",,False,Sat Oct 12 03:25:36 +0000 2019,16545,1182859837316583424
37319,Twitter for iPhone,I am monitoring Hurricane Dorian and receiving frequent briefings and updates. It is important to heed the directio… https://t.co/5HCgwhrays,,False,Sat Aug 31 04:13:39 +0000 2019,8855,1167651639806898176
2967,Twitter for Android,"""@Truth_or_Rumor: @realArthurSpina @realDonaldTrump Hey Hillary, America will feel much safer once you've failed to get into office.""",,False,Tue Dec 08 03:25:59 +0000 2015,1053,674067370680279040
18390,Twitter for Android,.@DJohnsonPGA We are so proud of you Dustin. Your reaction under pressure was amazing. First of many Majors. You are a true CHAMPION!,,False,Mon Jun 20 01:22:16 +0000 2016,4840,744701872456536064
132647,Twitter for iPhone,Big week next week when the American Embassy in Israel will be moved to Jerusalem. Congratulations to all!,,False,Fri May 11 23:39:01 +0000 2018,26986,995085901079433219
7085,Twitter Web Client,“Donald Trump—The Disrupter” will air on @FoxNews Saturday night and Sunday night at 8 PM ET. Anchored by @BretBaier. @johnrobertsFox,,False,Fri Apr 08 21:09:44 +0000 2016,2692,718546390390071296
4059,Twitter Web Client,"Looking forward to being in Council Bluffs, Iowa, later today. Despite weather, rally is on -- will be fantastic! #MakeAmericaGreatAgain!",,False,Tue Dec 29 18:50:05 +0000 2015,1115,681910074906906624
15318,Twitter for iPhone,"I only wish my wonderful daughter Tiffany could have been with us at 
Mar-a-Lago for our great election victory. She is a winner!",,False,Wed Mar 16 02:33:54 +0000 2016,3054,709930663953231873
2180,Twitter for iPhone,"Great to see the construction of the Old Post Office on Penn Ave. Going fast - under budget, ahead of schedule!",,False,Thu Dec 03 19:55:32 +0000 2015,707,672504459239538688
1384,Twitter for iPhone,"""@peter_smells: @realDonaldTrump Just read #CrippledAmerica! Great book! I haven't felt this enthusiastic about #America since #Reagan""",,False,Wed Nov 04 06:07:53 +0000 2015,610,661786927381745664
551,Twitter Web Client,"""@jimlibertarian @grantrobertb @MichaelCohen212 you're damn right we want the truth,we've been lied to 4 years and we've had it.#Trump2016""",,False,Mon Jul 27 18:05:31 +0000 2015,278,625728738920153088
2065,Twitter for Android,A great honor to easily finish FIRST in the @FoxNews poll tabulation even though some of my best polls were not used in determining winner!,,False,Fri Nov 06 09:28:18 +0000 2015,967,662562140511985664
74984,Twitter for iPhone,Unthinkable devastation from the tsunami disaster in Indonesia. More than two hundred dead and nearly a thousand in… https://t.co/DIBbi2loSa,,False,Sun Dec 23 17:13:27 +0000 2018,14451,1076888530276810753
70510,Twitter for iPhone,#FakeWhistleblower,,False,Mon Sep 30 12:44:59 +0000 2019,18566,1178651959051669504
5457,Twitter for Android,Truly weird Senator Rand Paul of Kentucky reminds me of a spoiled brat without a properly functioning brain. He was terrible at DEBATE!,,False,Tue Aug 11 00:41:58 +0000 2015,2667,630901938608017413
34,Twitter for Android,"""@iiarwatch: @realDonaldTrump You fired the right woman tonight. Kenya &amp; Brandi each must go. The lowest of the low.""",,False,Mon Jan 05 04:11:11 +0000 2015,11,551954034958282752
73520,Twitter for iPhone,Happy Birthday @USNavy! https://t.co/H0lNgAdogV,,False,Sun Oct 13 17:55:41 +0000 2019,15545,1183441191003721731
12224,Twitter for Android,"After the way I beat Gov. Scott Walker (and Jeb, Rand, Marco and all others) in the Presidential Primaries, no way he would ever endorse me!",,False,Mon Mar 28 23:13:27 +0000 2016,3835,714591260791713792
38,Twitter Web Client,"Trump National Golf Club, Washington, D.C. is situated on 600 acres overlooking the Potomac River. Beautiful!   http://t.co/KMaHBBQLXU …",,False,Wed Feb 11 14:41:25 +0000 2015,16,565520989967364098
135809,Twitter for iPhone,"I am currently at the United Nations representing our Country, but have authorized the release tomorrow of the comp… https://t.co/DzNVru4Bua",,False,Tue Sep 24 18:12:09 +0000 2019,31098,1176559966024556544
1447,Twitter for Android,"""@topcota1SG: @PhxKen I am Hispanic and will vote for @realDonaldTrump""",,False,Sun Oct 04 04:39:07 +0000 2015,880,650530563602956288
94713,Twitter for iPhone,"When you hear the Fake News talking negatively about my meeting with President Putin, and all that I gave up, remem… https://t.co/OUhqQtlDAg",,False,Mon Jul 23 12:25:02 +0000 2018,21315,1021370601863294977
3800,Twitter for iPhone,(1/2) Time Magazine has me on the cover this week. David Von Drehle has written one of the best stories I have ever had.,,False,Sat Jan 09 17:56:06 +0000 2016,1298,685882755020898304
